data	avg_judgment_no	kri_full	kri_annotator7,mean_others	kri_annotator6,mean_others	kri_annotator6,annotator7	kri_annotator5,mean_others	kri_annotator5,annotator7	kri_annotator5,annotator6	kri_annotator4,mean_others	kri_annotator4,annotator7	kri_annotator4,annotator6	kri_annotator4,annotator5	kri_annotator3,mean_others	kri_annotator3,annotator7	kri_annotator3,annotator6	kri_annotator3,annotator5	kri_annotator3,annotator4	kri_annotator2,mean_others	kri_annotator2,annotator7	kri_annotator2,annotator6	kri_annotator2,annotator5	kri_annotator2,annotator4	kri_annotator2,annotator3	kri_annotator1,mean_others	kri_annotator1,annotator7	kri_annotator1,annotator6	kri_annotator1,annotator5	kri_annotator1,annotator4	kri_annotator1,annotator3	kri_annotator1,annotator2	kri_annotator0,mean_others	kri_annotator0,annotator7	kri_annotator0,annotator6	kri_annotator0,annotator5	kri_annotator0,annotator4	kri_annotator0,annotator3	kri_annotator0,annotator2	kri_annotator0,annotator1	kri2_full	kri2_annotator6,annotator7	kri2_annotator5,annotator7	kri2_annotator5,annotator6	kri2_annotator4,annotator7	kri2_annotator4,annotator6	kri2_annotator4,annotator5	kri2_annotator3,annotator7	kri2_annotator3,annotator6	kri2_annotator3,annotator5	kri2_annotator3,annotator4	kri2_annotator2,annotator7	kri2_annotator2,annotator6	kri2_annotator2,annotator5	kri2_annotator2,annotator4	kri2_annotator2,annotator3	kri2_annotator1,annotator7	kri2_annotator1,annotator6	kri2_annotator1,annotator5	kri2_annotator1,annotator4	kri2_annotator1,annotator3	kri2_annotator1,annotator2	kri2_annotator0,annotator7	kri2_annotator0,annotator6	kri2_annotator0,annotator5	kri2_annotator0,annotator4	kri2_annotator0,annotator3	kri2_annotator0,annotator2	kri2_annotator0,annotator1	spr_mean_weighted	spr_mean	spr_annotator7,mean_others	spr_annotator6,mean_others	spr_annotator6,annotator7	spr_annotator5,mean_others	spr_annotator5,annotator7	spr_annotator5,annotator6	spr_annotator4,mean_others	spr_annotator4,annotator7	spr_annotator4,annotator6	spr_annotator4,annotator5	spr_annotator3,mean_others	spr_annotator3,annotator7	spr_annotator3,annotator6	spr_annotator3,annotator5	spr_annotator3,annotator4	spr_annotator2,mean_others	spr_annotator2,annotator7	spr_annotator2,annotator6	spr_annotator2,annotator5	spr_annotator2,annotator4	spr_annotator2,annotator3	spr_annotator1,mean_others	spr_annotator1,annotator7	spr_annotator1,annotator6	spr_annotator1,annotator5	spr_annotator1,annotator4	spr_annotator1,annotator3	spr_annotator1,annotator2	spr_annotator0,mean_others	spr_annotator0,annotator7	spr_annotator0,annotator6	spr_annotator0,annotator5	spr_annotator0,annotator4	spr_annotator0,annotator3	spr_annotator0,annotator2	spr_annotator0,annotator1	ham_mean_weighted	ham_mean	ham_annotator7,mean_others	ham_annotator6,mean_others	ham_annotator6,annotator7	ham_annotator5,mean_others	ham_annotator5,annotator7	ham_annotator5,annotator6	ham_annotator4,mean_others	ham_annotator4,annotator7	ham_annotator4,annotator6	ham_annotator4,annotator5	ham_annotator3,mean_others	ham_annotator3,annotator7	ham_annotator3,annotator6	ham_annotator3,annotator5	ham_annotator3,annotator4	ham_annotator2,mean_others	ham_annotator2,annotator7	ham_annotator2,annotator6	ham_annotator2,annotator5	ham_annotator2,annotator4	ham_annotator2,annotator3	ham_annotator1,mean_others	ham_annotator1,annotator7	ham_annotator1,annotator6	ham_annotator1,annotator5	ham_annotator1,annotator4	ham_annotator1,annotator3	ham_annotator1,annotator2	ham_annotator0,mean_others	ham_annotator0,annotator7	ham_annotator0,annotator6	ham_annotator0,annotator5	ham_annotator0,annotator4	ham_annotator0,annotator3	ham_annotator0,annotator2	ham_annotator0,annotator1	overlap_annotator6,annotator7	overlap_annotator5,annotator7	overlap_annotator5,annotator6	overlap_annotator4,annotator7	overlap_annotator4,annotator6	overlap_annotator4,annotator5	overlap_annotator3,annotator7	overlap_annotator3,annotator6	overlap_annotator3,annotator5	overlap_annotator3,annotator4	overlap_annotator2,annotator7	overlap_annotator2,annotator6	overlap_annotator2,annotator5	overlap_annotator2,annotator4	overlap_annotator2,annotator3	overlap_annotator1,annotator7	overlap_annotator1,annotator6	overlap_annotator1,annotator5	overlap_annotator1,annotator4	overlap_annotator1,annotator3	overlap_annotator1,annotator2	overlap_annotator0,annotator7	overlap_annotator0,annotator6	overlap_annotator0,annotator5	overlap_annotator0,annotator4	overlap_annotator0,annotator3	overlap_annotator0,annotator2	overlap_annotator0,annotator1	judgments_annotator0	judgments_annotator1	judgments_annotator2	judgments_annotator3	judgments_annotator4	judgments_annotator5	judgments_annotator6	judgments_annotator7	judgments_total	judgment_1.0	judgment_2.0	judgment_3.0	judgment_4.0	judgment_0.0
Gesichtsausdruck	1.7475083056478404	0.1318351610905566	nan	-0.3671874999999998	nan	-0.0625	nan	0.0	-0.6421232876712331	nan	nan	nan	-0.37263505005907294	nan	nan	nan	nan	0.2619485765731011	nan	0.0	0.0	nan	-0.16619318181818188	0.17279627594860425	nan	-0.5833333333333333	-0.6666666666666667	-0.6749999999999996	-0.3998015873015872	0.15155390219328824	0.3597040661690767	nan	-0.5	0.0	0.0	-0.3620689655172413	0.3199343339587244	0.5166197439705194	0.4448434949246657	nan	nan	0.4261412501129235	nan	1.0	1.0	nan	1.0	nan	1.0	nan	0.1329322253632388	0.5696546394805946	nan	0.4567450666474764	nan	-0.34563453793079213	-0.19002673836361716	-0.4497749274462579	0.09281992858884724	0.49853524475476807	nan	0.15819946289377396	0.6842144686407161	0.4387996419291825	0.19484489358884738	0.5673513042994652	0.7401834033124757	0.3730450165479082	0.04730510140535549	nan	nan	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.295573435595233	nan	nan	nan	nan	nan	0.323022886532903	nan	nan	-1.0	nan	nan	0.2871944358279186	0.4488388505869797	nan	nan	nan	nan	nan	0.3786622335737843	0.523363736219719	0.5311355311355311	0.45553354904804727	nan	nan	nan	nan	nan	0.5	nan	nan	1.0	1.0	nan	nan	1.0	nan	1.0	nan	nan	0.0	0.0	nan	0.6875	nan	nan	0.0	0.33333333333333337	0.0	0.40476190476190477	0.5227272727272727	nan	nan	0.0	0.5	0.0	0.44999999999999996	0.6097560975609756	0.6470588235294117	0	0	2	0	1	1	0	1	0	1	0	1	1	0	32	0	3	3	4	42	44	0	2	2	1	40	41	51	131	132	111	133	7	6	6	0	526	0	15	171	319	21
Knotenpunkt	1.8057416267942583	0.4540733815217243	0.11024390243902449	0.16740317719210385	nan	0.37892303981440156	nan	0.41942800788954626	0.40623700848581523	nan	0.4863679751819592	0.5358056265984654	0.3449414255287766	-0.7242063492063493	-0.3344907060100004	-0.19452873800699888	0.007583182323900095	0.5293845840939658	0.0	-0.21875	0.2920634920634919	0.5711805555555556	0.2047312432348929	0.5357257906874162	0.33750000000000013	0.1268108008204477	0.47717699398600033	0.20143534002229657	0.3567378223979989	0.637620996942037	0.48446294097239007	0.8333333333333333	0.13154813529921938	0.23609756097560985	-0.42573870573870565	0.29146111760867155	0.47127049379860997	0.5219963422735887	0.6295156108980298	1.0	1.0	0.7411515357667355	nan	0.6547214822773981	0.708626784494814	-0.13959569764146496	0.3358054039605085	0.3700890442306396	0.4696476847534937	0.1329322253632388	0.6295788644495235	0.7108367636452428	0.8301529279488734	0.4906517039817747	0.48301081880735586	0.6965875134253681	0.6998582248435785	0.5554679063823627	0.5907970983620402	0.7724465486479529	0.8665683893867623	0.5962099965952741	0.699010514517046	0.3113627701735737	0.5123934605941383	0.6267032881088468	0.6921560855643082	0.4223953366124916	0.30714173203088896	0.13571428571428573	0.4099360376765064	nan	0.5475214112055968	nan	0.4627680000243421	0.42570530568056314	nan	0.5662010002765462	0.6786941416414799	0.5395738918290055	-0.9486832980505139	0.16180322384891158	0.2229254745330089	0.143312103226834	0.5903000463611843	nan	-0.25000000000000006	0.3952847075210474	0.5773502691896257	0.5246606732449525	0.5581129892123065	0.23570226039551584	0.19477143168852645	0.5669002002953435	0.1924146190160968	0.5441089736741507	0.637227811882853	0.5722446647831109	0.9999999999999999	0.12093235457949371	0.21897956058054358	-0.44362213114101423	0.5406141599181657	0.4749039343491227	0.5541520980463033	0.4782608695652174	0.5241228146056897	nan	nan	1.0	nan	1.0	0.6666666666666667	nan	nan	0.5588235294117647	0.47058823529411764	nan	0.33333333333333337	0.2857142857142857	0.3076923076923077	0.44897959183673475	nan	0.0	0.6	0.5555555555555556	0.75	0.3111111111111111	nan	0.5	0.6862745098039216	0.6	0.4375	0.4161849710982659	0.6555555555555556	nan	0.5	0.65	0.6	0.38095238095238093	0.352112676056338	0.5064935064935066	0.5777777777777777	2	1	15	0	34	17	6	56	26	49	1	20	9	16	90	4	51	30	48	173	90	2	20	15	21	142	77	135	370	449	199	439	137	140	135	18	1887	59	847	504	396	81
Kubikmeter	1.7247386759581882	-0.17396797937654718	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.13788439464292912	nan	nan	nan	nan	-0.20218332134455919	nan	nan	nan	nan	nan	-0.3543930812796572	nan	nan	nan	nan	-0.31666666666666665	-0.3857142857142859	-0.18208940170422583	nan	nan	nan	nan	-0.03125	-0.028169014084507005	-0.3578671328671328	0.4760573916251296	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	0.24441931264868266	0.17283473556909468	nan	nan	nan	nan	0.8414909885356183	0.8400287486040188	0.1847133642819896	-0.15772860425872717	-0.15772860425872717	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.10759698509529235	nan	nan	nan	nan	nan	nan	-0.16019939981163045	nan	nan	nan	nan	nan	nan	-0.15772860425872717	0.6901960784313725	0.7036726336726337	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	0.46808510638297873	nan	nan	nan	nan	0.5	0.4285714285714286	nan	nan	nan	nan	nan	0.92	0.9189189189189189	0.4545454545454546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	40	49	0	0	0	0	50	37	44	130	128	110	127	0	0	0	0	495	0	1	67	427	0
Lyzeum	1.7538940809968848	-0.16008661552070524	nan	-0.1287878787878789	nan	-0.0026041666666667407	nan	0.0	-0.2884330202669301	nan	nan	nan	-0.4775205312649684	nan	0.0	-0.25	nan	-0.04680675179859195	nan	0.0	0.0	nan	-0.1852783366867874	-0.31151030841002303	nan	-0.6749999999999996	-0.2716666666666665	-0.6527777777777779	-0.5370033927740179	-0.42030672579453077	-0.08044169782256039	nan	nan	0.0	nan	-0.31745156674133956	0.17134493012649654	-0.10876996574304942	0.23207533235247235	nan	nan	0.6842144686407161	nan	1.0	1.0	nan	0.6662641233056679	0.2348394997262715	1.0	nan	0.4387996419291825	0.4387996419291825	nan	0.42923677395392323	nan	-0.30710472226064733	0.10777916270689536	-0.3231968052479406	-0.06189671750727688	0.16920383857580157	nan	nan	0.5696546394805946	1.0	0.14003036899196553	0.448775063677459	0.312720189235163	0.06229437664825212	0.013890511170912024	nan	-0.0903507902905251	nan	0.0	nan	nan	nan	nan	nan	nan	0.16784773547575235	nan	nan	nan	nan	-0.0038147912941719144	nan	nan	nan	nan	nan	-0.0339450434309354	nan	nan	-0.23570226039551584	nan	0.022649482155891888	-0.13021279427952334	-0.03633430306550438	nan	nan	nan	nan	0.24383609347409668	0.2261494215615528	-0.04337687549103003	0.3942307692307692	0.4237504057964946	nan	nan	nan	nan	nan	0.5	nan	nan	1.0	1.0	nan	nan	0.8	0.33333333333333337	1.0	nan	nan	0.0	0.0	nan	0.6666666666666667	nan	nan	0.0	0.0	0.0	0.2586206896551724	0.30000000000000004	nan	nan	nan	0.0	1.0	0.40384615384615385	0.5121951219512195	0.276595744680851	0	0	2	0	2	2	0	5	3	2	0	1	1	0	42	0	4	4	4	58	40	0	0	1	1	52	41	47	136	142	114	140	9	10	11	1	563	2	26	193	330	12
Manschette	1.5404958677685952	0.46617258218832314	0.17822265625	0.6744086257666715	-0.2333333333333334	0.4818424411184592	0.0	nan	0.8289160305343511	0.7311827956989247	0.543984005816067	1.0	0.23187829259152293	-0.4583333333333335	-0.0697278911564625	-0.16593567251461971	0.5625	0.3482395962172252	0.0	0.19574468085106378	0.0	-0.5833333333333333	0.13749931497465395	0.6338614339829581	0.8921232876712328	0.4868376068376068	0.6704410517387617	0.7887864077669904	0.1400223736031787	0.17491588263666524	0.6512071373739405	0.5277777777777778	0.6904761904761905	0.5625	0.7634770889487871	0.16352236500920925	0.24796693603460063	0.765214318766386	0.36862329538996264	-1.0146134731347929	0.1329322253632388	1.0	0.6936266155320314	0.4894866488799027	1.0	-1.0369754569610827	0.010053655721089627	-0.4031377734797532	0.3396858483135121	0.5696546394805946	0.29035743231694133	0.2218088479314858	-1.0262624953240178	0.2146954688287126	0.8812920110684225	0.6162955911580605	0.6632464362871604	0.7246268191623704	0.025453154692602453	0.19336565951705664	0.6541051791965273	0.7933770285538353	0.3396858483135121	0.7011622249864662	0.03381873347864284	0.22655152826690061	0.7047876891940379	0.4577670685950958	0.45765122083761134	0.361456767228178	0.644334908000837	-0.5000000000000001	0.5455746367239102	nan	nan	0.8268288220375918	0.8660254037844387	0.4955040834092004	0.9999999999999999	0.4222007530971377	0.3333333333333333	0.05760715294819265	-0.223606797749979	0.8164965809277261	0.4151846399414472	nan	0.6454972243679028	nan	-0.8660254037844387	0.1357359290101277	0.7449823504325515	0.9428090415820635	0.485912657903775	0.8051513732523401	0.8368612192811306	0.44705647686517797	0.31773498135010436	0.6827506148386625	0.8660254037844387	0.7071067811865477	0.5000000000000001	0.8823529411764706	0.3293606612872368	0.3274562236555164	0.775234032531365	0.5047846889952153	0.45712043034984934	nan	nan	0.33333333333333337	nan	0.0	1.0	nan	0.33333333333333337	0.7142857142857143	1.0	nan	0.0	0.33333333333333337	0.33333333333333337	0.5	nan	0.0	0.19999999999999996	0.5	0.0	0.6111111111111112	nan	0.5	0.5	0.6	0.8	0.39682539682539686	0.48571428571428577	nan	0.33333333333333337	0.7142857142857143	0.5	0.5714285714285714	0.44067796610169496	0.475	0.6233766233766234	3	1	3	3	7	2	4	9	6	4	1	5	2	3	36	4	10	10	10	63	35	3	7	4	7	59	40	77	218	227	97	192	54	55	53	36	932	201	207	120	353	51
Mißklang	1.7644151565074135	0.35681960369685506	0.6276876650320633	0.3353549039133822	0.7333333333333334	0.08494294096485999	0.5972222222222222	0.33906673037107826	0.10225065357630536	-0.40000000000000013	0.3318181818181818	-0.2024793388429751	0.509414193439814	0.09999999999999987	0.12957486957486952	-0.18051569014702662	0.24108527131782942	0.2643473924883538	0.0	-0.3286954365079364	-0.1369683034981115	-0.046515883472405095	0.1387708451726668	0.5451820359967892	0.6590909090909091	0.1569195245665833	0.29695280242589706	0.18308317939244667	0.5539976947326029	-0.05271271937938615	0.5270636261469751	0.7840740740740741	0.44963226428743674	0.262463503649635	-0.18178476242992359	0.43582979819537704	0.25068897786507516	0.45081395817995706	0.5618772556063851	0.8607833225390638	0.7893844780087241	0.6526752534061482	-0.2662185486034938	0.5341140704586855	0.02408241727838345	0.4046350631366338	0.45807168851410907	0.12501793879286982	0.39055630434818867	0.7161930456968373	0.17322138182147218	0.31114941919386196	0.18572517036481584	0.4188814375485387	0.78982309953528	0.5093627130498222	0.5628570483130406	0.39643214978318464	0.7231791144823643	0.35388469020995184	0.8604708590043607	0.7193608654958956	0.5541089736383201	0.20918208997411292	0.5990811258864667	0.5251161541294265	0.6487178020696003	0.30161091227464515	0.26118205340302786	0.6742186369125701	0.4280190254190854	0.7905694150420948	0.16865986289612622	0.8164965809277261	0.33397736837516545	0.1394314103563299	-0.5773502691896257	0.37004615438969346	-0.21744126046908846	0.56844371587995	0.0	0.35242021643337773	0.07673643458069226	0.28850879915340555	0.3117641662797233	nan	-0.35451155017552105	-0.17116104914624175	0.025125945381480302	0.27328701310076564	0.5538379871731056	0.8017837257372731	0.26053561943223696	0.47916269819658797	0.19542027439247212	0.5664097459109202	-0.03602712826920672	0.5833949244590715	0.8763560920082659	0.4472135954999579	0.2492707811399023	-0.11783598276170026	0.5353601042084623	0.25680399149877353	0.5307581264838815	0.42480211081794195	0.41725968825758747	nan	nan	0.8	nan	0.5	0.3846153846153846	nan	0.25	0.5454545454545454	0.2727272727272727	nan	0.4	0.38095238095238093	0.23809523809523814	0.2941176470588235	nan	0.5	0.19999999999999996	0.31818181818181823	0.2222222222222222	0.4305555555555556	nan	0.625	0.33333333333333337	0.3928571428571429	0.29166666666666663	0.5777777777777777	0.38095238095238093	nan	0.6666666666666667	0.5	0.44999999999999996	0.33333333333333337	0.4666666666666667	0.43999999999999995	0.48809523809523814	5	4	13	4	11	11	5	21	21	17	2	20	22	18	72	8	30	28	24	90	63	6	16	20	18	75	50	84	221	247	144	216	69	72	71	31	1071	3	421	328	300	19
Mulatte	1.7435064935064934	0.08002210122969089	nan	-0.6758620689655168	nan	0.02499999999999991	nan	0.0	-0.6978723404255318	nan	nan	0.0	-0.11855097394766045	nan	nan	0.0	nan	0.280595614762026	nan	0.0	nan	nan	0.6888604353393086	-0.11581909571808757	nan	-0.7333333333333334	-0.7035714285714287	-0.8	-0.5555737615319241	0.006877101910885086	0.20815085855506255	nan	0.0	0.0	nan	-0.011111111111111072	0.2684745762711863	0.1335726131078686	0.4055784659098157	nan	nan	0.2218088479314858	nan	1.0	0.6071947675451583	nan	1.0	0.52714120589359	1.0	nan	0.4261412501129235	nan	1.0	0.8717234377402724	nan	-0.510774334132406	-0.2193671087115594	-0.5607219943461701	-0.05147007039374829	0.35579518813528055	nan	0.4387996419291825	0.5696546394805946	nan	0.45115387152895325	0.5594042400358002	0.5200752545192541	0.2567814265780578	0.13074174291966653	nan	nan	nan	0.0	nan	nan	nan	nan	nan	nan	0.2669446768626456	nan	nan	nan	nan	0.3774946418223298	nan	nan	nan	nan	0.7246354428928556	0.1721656342232272	nan	nan	-0.7905694150420948	nan	-0.1405951553510084	0.2169958490749764	0.2139160950162882	nan	nan	nan	nan	0.26590801173915524	0.3072549338995135	0.33156253322426815	0.5537459283387622	0.5211488840167636	nan	nan	nan	nan	nan	0.5	nan	nan	1.0	0.75	nan	nan	1.0	0.6666666666666667	1.0	nan	nan	0.5	nan	1.0	0.926829268292683	nan	nan	0.0	0.0	0.0	0.23913043478260865	0.42553191489361697	nan	nan	0.0	0.0	nan	0.6521739130434783	0.6904761904761905	0.5510204081632653	0	0	2	0	1	4	0	3	3	3	0	2	0	1	41	0	5	5	5	46	47	0	1	1	0	46	42	49	132	134	110	133	10	8	9	1	537	0	15	166	350	6
Mut	1.903345724907063	0.37035518445434534	nan	0.7796296296296296	nan	0.7174088601753577	nan	0.9428571428571428	0.4629742117179302	nan	0.9333333333333333	0.0	0.3805196926329387	nan	-0.11249999999999982	0.21794871794871795	0.2547425474254743	0.019244937967446085	nan	-0.25	0.0	-0.5840000000000001	0.21111111111111114	0.3948482607658492	nan	0.5854080221300137	0.3013986013986014	0.1671650717703349	0.1814933601774521	-0.08156160752617936	0.6663027998507075	nan	nan	-0.2857142857142856	0.75	0.477024309446463	0.011482420019005568	0.6545367397895487	0.49038697830133005	nan	nan	0.9502063681028048	nan	0.9486468775093168	0.40878896274075505	nan	0.03708978699464971	0.4914066980291649	0.4404642604649708	nan	0.19333536324903988	0.5061849993091116	-0.5340170161959816	0.6269669513160543	nan	0.6315855055485418	0.4629752393693718	0.24671164773087817	0.333571901458913	0.1832810867276805	nan	1.0	0.49963275951356145	0.8043327474343287	0.5314232149565805	0.29017900816769693	0.6891610829765323	0.456266933361481	0.4962439580539097	nan	0.8971499589146109	nan	0.7137616685961747	nan	0.9682458365518541	0.5253380517127006	nan	1.0	nan	0.5577810276738522	nan	0.3333333333333333	0.9258200997725514	0.21997067253202998	0.24990955519386274	nan	nan	nan	-0.6454972243679028	0.236227795630767	0.5852931370152143	nan	0.7258661863112976	0.7071067811865475	0.2802242691589025	0.5265074409252164	0.3581407886541167	0.6903225551739324	nan	nan	nan	0.8164965809277261	0.6042212765984923	0.21579765395152098	0.6674418376961022	0.5047619047619047	0.47931981233374965	nan	nan	nan	nan	nan	0.8	nan	nan	0.6666666666666667	0.6666666666666667	nan	nan	0.25	0.125	0.16666666666666663	nan	nan	0.33333333333333337	0.5	0.0	0.7777777777777778	nan	nan	0.5	0.19999999999999996	0.5	0.38636363636363635	0.41025641025641024	nan	nan	1.0	0.4	0.75	0.5238095238095238	0.5853658536585367	0.5238095238095238	0	0	5	0	3	3	0	4	8	6	0	3	2	5	36	0	6	5	8	44	39	0	4	5	4	42	41	42	114	121	110	122	15	16	14	0	512	15	51	105	317	24
Naturschönheit	1.732484076433121	0.051855916400086244	nan	0.705574912891986	nan	0.45581395348837206	nan	nan	-0.21666666666666656	nan	-0.41666666666666696	0.0	-0.388804125829989	nan	-0.47142857142857153	-0.5	nan	-0.014520528891501572	nan	-0.4722222222222223	0.0	nan	-0.171875	0.21575962904878154	nan	-0.375	0.7222222222222222	-0.2857142857142856	-0.4324343339587242	-0.16233791903858297	0.10669466830441077	nan	nan	0.0	nan	-0.4651757689893279	0.007096797052154158	0.4622887067536371	0.3529958422966194	nan	nan	1.0	nan	-0.13416869021252031	0.40878896274075505	nan	-0.04638753726528555	-0.3006016619551417	1.0	nan	0.1318814611818041	0.1329322253632388	1.0	0.4635088262118884	nan	0.43945534994381863	0.8758569966439661	-0.09355308584198152	-0.0669320636690165	0.18538301976452087	nan	nan	0.7161930456968373	nan	0.0673684467743928	0.38165100221453985	0.7145496013748049	0.14748800917218752	0.14032514214657754	nan	0.7912565680749444	nan	0.5631038570977887	nan	nan	nan	nan	nan	nan	0.03355878909946488	nan	nan	nan	nan	0.10377977867174662	nan	-0.5000000000000001	nan	nan	-0.10493336462255946	0.4462657283765692	nan	nan	0.7745966692414834	nan	0.014918706536124992	0.17740709621959114	0.21338376322733593	nan	nan	nan	nan	0.07743151512713489	0.1919079063021604	0.491272608368685	0.45364238410596025	0.47561893270036026	nan	nan	nan	nan	nan	1.0	nan	nan	0.0	0.6666666666666667	nan	nan	0.19999999999999996	0.0	1.0	nan	nan	0.33333333333333337	0.0	1.0	0.6842105263157895	nan	nan	0.33333333333333337	0.8333333333333334	0.4	0.34615384615384615	0.375	nan	nan	nan	0.5	nan	0.3111111111111111	0.4722222222222222	0.5813953488372092	0	0	2	0	2	3	0	5	2	2	0	3	1	1	38	0	6	6	5	52	48	0	0	2	0	45	36	43	129	133	111	130	11	14	13	3	544	0	35	176	329	4
Ohrwurm	1.6245954692556634	0.7203431210449899	nan	0.005796247721513437	nan	-0.1366091338788309	nan	-0.24789915966386578	-0.08668026724701017	nan	nan	-0.054656445201589854	0.703422520678559	nan	nan	-0.013468013468013407	0.9973544973544973	0.8096382326227269	nan	nan	0.0	nan	0.8894050724843489	0.7344806323327091	nan	0.010887396097766677	-0.14379084967320255	-0.34615384615384603	0.7472045067295099	0.8356734679328999	0.8011196628599466	nan	nan	nan	nan	0.7437443234763326	0.6603966518695201	0.8748191250269388	0.7193675202506913	nan	nan	0.1771333650884812	nan	1.0	0.22998103097151634	nan	1.0	0.29035976194826607	0.9992114782847816	nan	nan	0.1329322253632388	nan	0.8956127311469313	nan	0.33533391251474975	0.5145127510575126	0.20210925389346357	0.7739200092710252	0.835697801323382	nan	1.0	1.0	nan	0.641743330928136	0.4976867529839034	0.8192013110717657	0.7998840460738729	0.7267548295379246	nan	0.3949875900396777	nan	0.342768816206867	nan	0.6236095644623235	0.298530982889231	nan	nan	0.5773502691896258	0.76292892703618	nan	nan	0.5863019699779287	1.0	0.8674314191460959	nan	nan	nan	nan	0.8934104486590051	0.7419276243570482	nan	0.43588989435406733	0.22821773229381923	nan	0.7854011267330616	0.8601899718726883	0.8987803956609873	nan	nan	nan	nan	0.9077753344973256	0.9248043889897675	0.8981072534254816	0.6203703703703703	0.6138095350537826	nan	nan	nan	nan	nan	0.2142857142857143	nan	nan	1.0	0.25	nan	nan	1.0	0.36363636363636365	0.9285714285714286	nan	nan	nan	0.0	nan	0.8717948717948718	nan	nan	0.4736842105263158	0.46153846153846156	0.4444444444444444	0.7258064516129032	0.7755102040816326	nan	nan	1.0	1.0	nan	0.4509803921568627	0.3846153846153846	0.7037037037037037	0	0	14	0	10	12	0	13	22	14	0	0	1	0	39	0	19	13	18	62	49	0	1	1	0	51	39	54	161	241	128	237	79	80	78	0	1004	89	136	120	613	46
Pachtzins	1.68	-0.1189285714285715	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.1326931180145161	nan	nan	nan	nan	-0.20016232060070327	nan	nan	nan	nan	nan	-0.27167675548195636	nan	nan	nan	nan	-0.24489795918367352	-0.3555555555555554	0.0025261447145279448	nan	nan	nan	nan	-0.036363636363636376	-0.042553191489361764	-0.19548872180451138	0.4583962687291331	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	0.335283474372556	0.1993379005440743	nan	nan	nan	nan	0.7995351076601291	0.7705405238565353	0.2662136450338324	-0.11308055883843514	-0.11308055883843514	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.06269184186865691	nan	nan	nan	nan	nan	nan	0.0079782408212765	nan	nan	nan	nan	nan	nan	-0.11308055883843514	0.6982248520710059	0.7088757055164173	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	0.5806451612903225	0.4516129032258065	nan	nan	nan	nan	nan	0.896551724137931	0.88	0.4444444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	31	31	0	0	0	0	29	25	27	90	88	71	87	0	0	0	0	336	0	0	54	281	1
